"timestamp","system_cpu_percent","system_memory_used_bytes","system_memory_free_bytes","backend_pid","backend_alive","backend_cpu_seconds","backend_working_set_bytes","backend_private_memory_bytes","backend_thread_count"
"2026-08-16T03:51:41.4360749+07:00","15.52","13817135104","3073843200","16632","True","1.09375","63295488","69689344","16"
"2026-08-16T03:51:42.4525644+07:00","19.81","13800255488","3090722816","16632","True","1.140625","64270336","69689344","16"
"2026-08-16T03:51:43.4647749+07:00","31.4","13812436992","3078541312","16632","True","1.171875","65044480","70283264","16"
"2026-08-16T03:51:44.4791760+07:00","21.15","13819056128","3071922176","16632","True","1.1875","65683456","70725632","13"
"2026-08-16T03:51:45.4925029+07:00","21.97","13818232832","3072745472","16632","True","1.203125","66457600","70754304","13"
"2026-08-16T03:51:46.5086779+07:00","21.75","13837561856","3053416448","16632","True","1.28125","66781184","70766592","13"
"2026-08-16T03:51:47.5283827+07:00","22.94","13803384832","3087593472","16632","True","1.390625","67276800","70766592","13"
"2026-08-16T03:51:48.5424970+07:00","25.88","13836333056","3054645248","16632","True","1.5625","69074944","74563584","13"
"2026-08-16T03:51:49.5617189+07:00","26.28","13848784896","3042193408","16632","True","1.71875","70266880","73728000","13"
"2026-08-16T03:51:50.5739994+07:00","23.42","13876064256","3014914048","16632","True","1.890625","70500352","74010624","13"
"2026-08-16T03:51:51.5920580+07:00","26.32","13883338752","3007639552","16632","True","2.109375","72241152","80932864","13"
"2026-08-16T03:51:52.6106918+07:00","25.29","13887066112","3003912192","16632","True","2.390625","74420224","80875520","13"
"2026-08-16T03:51:53.6319459+07:00","22.34","13885018112","3005960192","16632","True","2.421875","74346496","80781312","13"
"2026-08-16T03:51:54.6428658+07:00","22","13906948096","2984030208","16632","True","2.59375","75538432","81440768","13"
"2026-08-16T03:51:55.6592633+07:00","22.5","13895266304","2995712000","16632","True","2.78125","76828672","81960960","13"
"2026-08-16T03:51:56.6740214+07:00","18.67","13899206656","2991771648","16632","True","2.9375","76836864","81965056","13"
"2026-08-16T03:51:57.6859354+07:00","15.13","13885726720","3005251584","16632","True","3.0625","77463552","98697216","13"
"2026-08-16T03:51:58.7030639+07:00","16.36","13901586432","2989391872","16632","True","3.265625","77455360","98439168","13"
"2026-08-16T03:51:59.7173712+07:00","15.4","13894991872","2995986432","16632","True","3.421875","79990784","99397632","13"
"2026-08-16T03:52:00.7260001+07:00","16.03","13909409792","2981568512","16632","True","3.609375","83472384","99454976","13"
"2026-08-16T03:52:01.7381320+07:00","19.9","13909172224","2981806080","16632","True","3.84375","85352448","99471360","13"
"2026-08-16T03:52:02.7496903+07:00","18.28","13918441472","2972536832","16632","True","3.9375","88875008","99471360","13"
"2026-08-16T03:52:03.7644224+07:00","15.76","13944274944","2946703360","16632","True","4.15625","92176384","100827136","13"
"2026-08-16T03:52:04.7786473+07:00","16.62","13951987712","2938990592","16632","True","4.265625","92307456","100827136","13"
"2026-08-16T03:52:05.7916291+07:00","13.85","13976051712","2914926592","16632","True","4.390625","92647424","101494784","13"
"2026-08-16T03:52:06.8047968+07:00","12.36","13991440384","2899537920","16632","True","4.546875","95432704","103993344","13"
"2026-08-16T03:52:07.8184690+07:00","13.47","14014382080","2876596224","16632","True","4.640625","95694848","104628224","13"
"2026-08-16T03:52:08.8302495+07:00","14.77","14035484672","2855493632","16632","True","4.703125","95748096","104714240","13"
