"timestamp","system_cpu_percent","system_memory_used_bytes","system_memory_free_bytes","backend_pid","backend_alive","backend_cpu_seconds","backend_working_set_bytes","backend_private_memory_bytes","backend_thread_count"
"2026-08-16T00:56:13.3059129+07:00","9.19","13497561088","3393417216","31600","True","0.671875","58654720","60235776","16"
"2026-08-16T00:56:14.3216838+07:00","18.73","13496836096","3394142208","31600","True","0.671875","58703872","60235776","16"
"2026-08-16T00:56:15.3323482+07:00","12.5","13500297216","3390681088","31600","True","0.671875","58925056","60235776","16"
"2026-08-16T00:56:16.3414323+07:00","10.91","13496254464","3394723840","31600","True","0.671875","58925056","60235776","16"
"2026-08-16T00:56:17.3600953+07:00","12.64","13544742912","3346235392","31600","True","0.671875","59056128","60235776","16"
"2026-08-16T00:56:18.3725263+07:00","10.94","13549907968","3341070336","31600","True","0.671875","59056128","60235776","16"
"2026-08-16T00:56:19.3822571+07:00","9.72","13527814144","3363164160","31600","True","0.671875","59236352","60780544","16"
"2026-08-16T00:56:20.3960478+07:00","14.19","13521326080","3369652224","31600","True","0.6875","59236352","60780544","16"
"2026-08-16T00:56:21.4147400+07:00","19.15","13522628608","3368349696","31600","True","0.703125","59326464","61104128","16"
"2026-08-16T00:56:22.4429012+07:00","18.35","13518778368","3372199936","31600","True","0.703125","59314176","60997632","13"
"2026-08-16T00:56:23.4587174+07:00","22.17","13522096128","3368882176","31600","True","0.703125","59322368","60997632","13"
"2026-08-16T00:56:24.4727095+07:00","23.31","13519126528","3371851776","31600","True","0.71875","59543552","60997632","13"
"2026-08-16T00:56:25.4866779+07:00","17.16","13521154048","3369824256","31600","True","0.734375","59543552","60997632","13"
"2026-08-16T00:56:26.5112274+07:00","19.98","13528272896","3362705408","31600","True","0.734375","59736064","61542400","13"
"2026-08-16T00:56:27.5273167+07:00","27.6","13543624704","3347353600","31600","True","0.75","59736064","61542400","13"
"2026-08-16T00:56:28.5419114+07:00","15.59","13535793152","3355185152","31600","True","0.765625","59940864","61542400","13"
"2026-08-16T00:56:29.5520014+07:00","22.73","13543092224","3347886080","31600","True","0.78125","59940864","61542400","13"
"2026-08-16T00:56:30.5776195+07:00","15.5","13526654976","3364323328","31600","True","0.78125","59985920","61542400","13"
"2026-08-16T00:56:31.5953882+07:00","15.1","13525544960","3365433344","31600","True","0.78125","60157952","61812736","13"
"2026-08-16T00:56:32.6186553+07:00","16.36","13524676608","3366301696","31600","True","0.78125","60174336","61812736","13"
"2026-08-16T00:56:33.6339664+07:00","19.05","13534199808","3356778496","31600","True","0.8125","60375040","62083072","13"
"2026-08-16T00:56:34.6465740+07:00","15.7","13512933376","3378044928","31600","True","0.8125","60428288","62083072","13"
"2026-08-16T00:56:35.6599276+07:00","18.84","13517725696","3373252608","31600","True","0.8125","60661760","62353408","13"
"2026-08-16T00:56:36.6734080+07:00","30.93","13532819456","3358158848","31600","True","0.8125","60661760","62353408","13"
"2026-08-16T00:56:37.6840058+07:00","14.97","13535371264","3355607040","31600","True","0.828125","60862464","62627840","13"
"2026-08-16T00:56:38.6999985+07:00","21.06","13539368960","3351609344","31600","True","0.84375","60870656","62627840","13"
"2026-08-16T00:56:39.7124146+07:00","22.85","13550927872","3340050432","31600","True","0.859375","60735488","62128128","13"
"2026-08-16T00:56:40.7241159+07:00","20.11","13518630912","3372347392","31600","True","0.890625","60878848","62132224","13"
"2026-08-16T00:56:41.7349777+07:00","19.69","13518888960","3372089344","31600","True","0.90625","61140992","62627840","13"
"2026-08-16T00:56:42.7510078+07:00","21.57","13512024064","3378954240","31600","True","0.90625","61407232","62898176","13"
"2026-08-16T00:56:43.7692871+07:00","20.12","13521342464","3369635840","31600","True","0.9375","61759488","64118784","13"
"2026-08-16T00:56:44.7834628+07:00","21.11","13527908352","3363069952","31600","True","0.984375","61796352","62930944","13"
